"attacking_team","is_home","defending_team","shot_dist","dist_to_goal","shot_angle","body_part","shot_technique","shot_type","teammates_in_frame","opponents_in_frame","closest_opponent_dist","goalkeeper_dist","opponents_in_penalty_area","opponents_in_goal_area","opponents_in_shot_path","is_penalty","is_goal"
"Empoli",0,"AC Milan",12.280879447336,12.3761868117769,35.2103766478791,"Right Foot","Volley","Open Play",6,11,3.14006369362151,10.7707938426097,10,3,1,0,0
"Empoli",0,"AC Milan",4.10487515035476,22.1452026407527,16.8848756670174,"Left Foot","Normal","Open Play",2,8,3.94081209904761,19.414685163556,6,1,2,0,0
"AC Milan",1,"Empoli",18.2584227139148,20.9334660293034,19.7032396295919,"Right Foot","Normal","Open Play",3,7,1.38924439894498,19.1128229207514,5,1,2,0,0
"Empoli",0,"AC Milan",32.6038341303596,33.1834295997264,13.4740839711294,"Right Foot","Normal","Open Play",5,9,2.9,31.2059289238439,3,1,2,0,0
"Empoli",0,"AC Milan",20.4120062708201,22.1,19.058118221537,"Left Foot","Volley","Open Play",3,7,1.78885438199984,20.7234167067113,6,2,3,0,0
"Empoli",0,"AC Milan",37.4989333181625,24.3526179290852,12.203545114076,"Right Foot","Half Volley","Open Play",4,9,1.11803398874989,22.5088871337523,7,1,1,0,0
"AC Milan",1,"Fiorentina",17.6694651871527,15.0986754385939,23.2797713531423,"Right Foot","Normal","Open Play",2,6,1.52315462117279,10.621675950621,4,1,1,0,1
"Fiorentina",0,"AC Milan",1.66433169770933,15.5621335298217,20.7296312901093,"Left Foot","Normal","Open Play",4,7,1.70293863659264,9.54829827770373,7,1,2,0,0
"Fiorentina",0,"AC Milan",3.84707681233426,24.2860041999502,14.9112792664746,"Right Foot","Normal","Open Play",7,10,1.17046999107196,20.3656573672445,5,1,1,0,0
"Fiorentina",0,"AC Milan",28.1886501982624,27.7027074489119,15.5854406746334,"Left Foot","Normal","Open Play",4,9,4.7,24.9537572321284,3,1,1,0,0
"Fiorentina",0,"AC Milan",26.7080512205589,10.4809350727881,41.5576634934722,"Head","Normal","Open Play",6,11,1.01980390271855,8.4172442046076,11,4,1,0,0
"Fiorentina",0,"AC Milan",14.8822041378285,15.6706732465456,24.5369651925678,"Head","Normal","Open Play",7,11,1.33416640641264,13.0862523283024,8,1,1,0,0
"Fiorentina",0,"AC Milan",15.8619040471187,8.63133825081603,49.2947832570227,"Head","Normal","Open Play",7,11,1.02956301409871,6.57647321898295,11,3,1,0,0
"Fiorentina",0,"AC Milan",7.69220384545288,7.73692445355388,51.5305677714931,"Right Foot","Half Volley","Open Play",3,6,1.01980390271856,8.7783825389419,6,3,2,0,0
"Fiorentina",0,"AC Milan",45.1970131756513,21.2840315729892,15.4520700566264,"Right Foot","Normal","Open Play",0,3,3.40587727318528,14.993331851193,2,1,1,0,0
"Fiorentina",0,"AC Milan",7.71038261048049,7.60065786626394,55.5106786804086,"Head","Normal","Open Play",3,7,0.984885780179606,4.80520551069357,5,1,1,0,0
"AC Milan",1,"Fiorentina",8.15414005275849,13.6235090927411,26.1310005449386,"Right Foot","Normal","Open Play",6,9,1.70293863659264,8.48763806956918,6,1,1,0,0
"Fiorentina",0,"AC Milan",1.92093727122986,19.7436065600994,17.2400612930006,"Left Foot","Normal","Open Play",4,8,2.19317121994613,14.7122398022871,6,1,2,0,0
"Fiorentina",0,"AC Milan",26.6084573021436,28.6225435627234,14.2500326978036,"Right Foot","Normal","Open Play",5,9,5.84123274660409,25.9422435421457,5,1,2,0,0
"AC Milan",1,"Fiorentina",23.4350165350912,22.7378539004894,19.843045161386,"Left Foot","Normal","Open Play",5,8,3.89999999999999,20.2158353772482,6,1,2,0,0
"Fiorentina",0,"AC Milan",2.90688837074972,33.2338682671759,12.6347704706425,"Right Foot","Normal","Open Play",6,11,3.22024843762093,30.431069649291,4,1,2,0,0
"Fiorentina",0,"AC Milan",0.707106781186546,13.3154046127033,9.29519558426365,"Head","Normal","Open Play",7,11,0.921954445729288,10.0224747442934,11,4,1,0,0
"Fiorentina",0,"AC Milan",5.37121960079832,7.91012010022604,53.6147204575127,"Head","Normal","Open Play",7,11,1.62788205960997,6.30079360080936,11,5,1,0,0
"AC Milan",1,"Fiorentina",12.5781556676645,11.7392504019635,35.8457237981343,"Right Foot","Normal","Open Play",0,4,0.728010988928055,9.54620343382645,3,0,0,0,1
"Fiorentina",0,"AC Milan",1.43178210632764,19.4041232731603,23.2913603583274,"Left Foot","Normal","Open Play",5,10,0.984885780179602,15.8003164525272,6,1,2,0,0
"Frosinone",0,"AC Milan",23.1948270094864,23.0054341406547,19.7227443690541,"Right Foot","Normal","Open Play",4,8,2.80178514522437,20.2061871712602,3,1,1,0,1
"Frosinone",0,"AC Milan",1.47648230602334,21.824069281415,9.66627619769729,"Right Foot","Normal","Open Play",3,7,1.7,17.4888535930746,5,1,2,0,0
"AC Milan",1,"Frosinone",9.13509715328743,23.9102488485587,18.9868310461198,"Right Foot","Normal","Free Kick",7,11,9.32630687893124,22.0907220343745,11,1,6,0,0
"AC Milan",1,"Frosinone",11.7345643293648,12.1037184369102,35.6496563715762,"Head","Normal","Open Play",5,10,1.1180339887499,10.770329614269,10,3,3,0,0
"Frosinone",0,"AC Milan",25,29.2385020136121,12.8914686612082,"Right Foot","Volley","Open Play",5,9,3.21403173599764,25.9824941066096,6,1,1,0,0
"AC Milan",1,"Frosinone",15.6160174180231,13.3958948935859,32.66696427404,"Head","Normal","Open Play",6,10,1.04403065089105,11.1803398874989,8,1,1,0,0
"Frosinone",0,"AC Milan",12.347064428438,17.7428858982974,16.268524621134,"Right Foot","Volley","Open Play",3,8,3.70540146272977,13.6033084211158,5,1,1,0,0
"AC Milan",1,"Frosinone",10.4446158378372,14.616771189288,26.0935155784104,"Right Foot","Normal","Open Play",6,10,2.74590604354918,13.23064624272,9,6,3,0,0
"AC Milan",1,"Frosinone",3.27566787083183,11.9954157910428,33.2974874377164,"Right Foot","Normal","Open Play",5,8,2.3259406699226,6.1400325732035,7,1,2,0,0
"AC Milan",1,"Frosinone",4.92442890089805,5.10098029794273,76.2019087297168,"Other","Normal","Open Play",7,10,0.721110255092792,3.60555127546398,9,7,3,0,0
"AC Milan",1,"Frosinone",32.6013803388752,36.6488744711212,12.408620957191,"Right Foot","Normal","Open Play",4,9,2.28254244210266,32.4746054633463,1,1,2,0,0
"AC Milan",1,"Frosinone",11.9603511654132,12.4919974383603,34.2061894876006,"Left Foot","Volley","Open Play",4,9,1.36014705087355,11.0860272415325,8,2,2,0,0
"AC Milan",1,"Frosinone",11.669190203266,17.2557236880984,19.3957739026328,"Right Foot","Normal","Open Play",6,8,1.3,11.5277925033373,5,1,1,0,0
"AC Milan",1,"Frosinone",4.27551166528639,5.54707129934347,69.3543076335235,"Other","Normal","Open Play",7,10,0.894427190999922,4.04474968323134,9,7,1,0,0
"AC Milan",1,"Frosinone",10.9444049632678,10.5536723466289,40.8241537205786,"Head","Normal","Open Play",5,11,0.848528137423854,8.90224690738242,8,1,1,0,0
"AC Milan",1,"Frosinone",21.3759210327883,23.5257305943939,19.279503780681,"Left Foot","Normal","Open Play",5,10,1.98494332412792,20.403921191771,3,1,2,0,0
"Frosinone",0,"AC Milan",41.1049875319285,41.6001201921341,10.8041361632757,"Left Foot","Normal","Free Kick",6,10,11.7098249346436,39.6742989856154,3,1,2,0,1
"AC Milan",1,"Frosinone",14.6710599480746,32.1099672998899,12.7455771455513,"Right Foot","Normal","Open Play",7,11,1.56524758424986,29.4260089036893,5,1,2,0,0
"AC Milan",1,"Frosinone",11.3564959384486,12,36.869897645844,"Right Foot","Normal","Penalty",0,0,0,0,0,0,0,1,0
"AC Milan",1,"Frosinone",9.92975326984514,8.90056178002266,48.3974432372468,"Right Foot","Half Volley","Open Play",3,9,1.1180339887499,7.29931503635787,8,1,1,0,0
"AC Milan",1,"Frosinone",30.8274228569305,34.6216695149151,13.1361357619289,"Right Foot","Normal","Open Play",7,9,3.14006369362152,30.7366231066459,1,1,2,0,0
"AC Milan",1,"Frosinone",1.83575597506858,2.96816441593116,119.323738761725,"Left Foot","Normal","Open Play",2,9,1.43178210632763,1.43178210632763,8,5,0,0,1
"Frosinone",0,"AC Milan",17.6181724364362,15.6780100778128,25.3354572344889,"Left Foot","Normal","Open Play",1,3,1.40356688476182,10.285912696499,3,1,1,0,1
"Frosinone",0,"AC Milan",15.8473972626422,14.3125818774951,31.2062980934126,"Head","Normal","Open Play",5,11,1.552417469626,12.8658462605458,5,1,1,0,0
"AC Milan",1,"Frosinone",26.3453980801202,29.8964880880681,13.4295542229277,"Right Foot","Normal","Open Play",5,9,3.04138126514911,26.568590478232,6,1,2,0,0
"AC Milan",1,"Frosinone",6.40000000000001,6.53069674690228,62.502670495091,"Left Foot","Overhead Kick","Open Play",5,10,1.52643375224738,5.78705451849212,10,5,3,0,1
"Frosinone",0,"AC Milan",26.6242370782714,30.0128305895995,13.5236023407199,"Right Foot","Normal","Open Play",1,6,3.40147027033898,26.8477187112797,2,1,1,0,0
"AC Milan",1,"Frosinone",10.5118980208143,8.73670418407308,49.0809160120947,"Head","Normal","Open Play",6,11,0.82462112512353,7.41080292545957,11,4,2,0,0
"AC Milan",1,"Frosinone",24.6465007658288,26.9898128930158,14.2999072807594,"Left Foot","Normal","Open Play",6,10,1.33416640641263,24.1679539887017,6,1,2,0,0
"AC Milan",1,"Frosinone",1.17046999107196,9.39042065085478,45.8676961821622,"Left Foot","Volley","Open Play",6,9,1.16619037896906,8.20060973342835,9,1,2,0,0
"AC Milan",1,"Frosinone",12.5574678976297,12,36.869897645844,"Right Foot","Normal","Penalty",0,0,0,0,0,0,0,1,1
"Frosinone",0,"AC Milan",10.4938076978759,30.8519043172379,14.3837513655468,"Right Foot","Normal","Open Play",8,11,6.48459713474939,29.6637826313503,4,1,7,0,0
"AC Milan",1,"Frosinone",19.4537914042482,20.6651881191534,19.6039187021121,"Right Foot","Normal","Open Play",3,5,1.38924439894498,14.3558350505988,3,1,1,0,0
"AC Milan",1,"Genoa",29.2617497767991,32.7415637989391,11.142786980115,"Left Foot","Normal","Open Play",6,10,5.04479930225177,29.8001677847626,5,1,2,0,0
"AC Milan",1,"Genoa",13.2653684456935,13.3958948935859,26.3050647542068,"Right Foot","Half Volley","Open Play",4,10,2.69072480941474,9.51314879522022,10,4,2,0,1
"AC Milan",1,"Genoa",24.4200737099625,28.2931087015902,11.2467153836235,"Right Foot","Half Volley","Open Play",6,10,3.22024843762093,26.1344600097266,7,1,2,0,0
"AC Milan",1,"Genoa",6.51920240520265,8.13941029804985,52.2077472420906,"Other","Normal","Open Play",5,10,1.50332963783729,6.00333240792145,6,1,1,0,0
"Genoa",0,"AC Milan",2.2,20.5526154053444,21.8786638137433,"Right Foot","Normal","Open Play",6,8,2.22036033111745,17.4484956371602,6,1,3,0,0
"Genoa",0,"AC Milan",3.90512483795333,25.2723168704415,17.8063486901907,"Left Foot","Normal","Open Play",5,7,1.64012194668568,22.2611769679862,1,1,2,0,0
"AC Milan",1,"Genoa",9.07854613911281,7.24223722339997,56.5621764145358,"Head","Normal","Open Play",6,11,0.905538513813747,5.90338885725819,10,6,2,0,0
"AC Milan",1,"Genoa",39.6275156930131,33.9449554425985,12.1196179214849,"Right Foot","Normal","Open Play",5,9,4.76759897642409,31.0137066472229,1,1,1,0,0
"AC Milan",1,"Genoa",27.4728957337955,28.6295302092088,15.2566268439201,"Right Foot","Normal","Free Kick",8,11,10.4043260233424,27.6739950133695,9,1,3,0,0
"AC Milan",1,"Genoa",26.3077935220725,29.2035956690268,11.1933613396041,"Right Foot","Normal","Open Play",5,9,2.23606797749979,28.1460476799141,5,1,1,0,0
"AC Milan",1,"Genoa",16.7529101949482,21.3234612574976,20.9547588899367,"Left Foot","Normal","Open Play",5,9,1.7,16.3590953295101,4,1,1,0,0
"AC Milan",1,"Genoa",36.9756676748372,37.3021447104587,12.0812435862283,"Left Foot","Normal","Open Play",6,10,5.62938717801503,33.4228963436743,1,1,2,0,1
"AC Milan",1,"Genoa",2.19544984001001,9.32308961664533,22.1016466309032,"Left Foot","Normal","Open Play",3,9,2.68328157299974,2.68328157299974,8,3,1,0,0
"AC Milan",1,"Genoa",2.8,19.691876497683,22.8683704140224,"Right Foot","Half Volley","Open Play",6,11,2.84429253066558,17.9713661139046,7,1,3,0,0
"AC Milan",1,"Genoa",19.8640378573945,22.8035085019828,19.2495258726818,"Left Foot","Half Volley","Open Play",7,10,3.54400902933388,20.8240245870005,7,1,2,0,0
"AC Milan",1,"Genoa",22.769497139814,22.3271135617661,20.2914165215235,"Left Foot","Volley","Open Play",6,11,8.00812087820857,21.0401996188249,10,1,3,0,0
"Genoa",0,"AC Milan",41.4450238267515,27.9415461275857,13.9245982186165,"Right Foot","Normal","Open Play",5,8,5.59016994374947,25.0059992801727,4,1,1,0,0
"Genoa",0,"AC Milan",27.2712302619445,25.7526697645118,17.5594571611078,"Right Foot","Normal","Open Play",6,10,1.93132079158279,23.1579360047479,4,1,2,0,0
"Genoa",0,"AC Milan",16.9260154791374,21.2438226315322,19.1544997403864,"Right Foot","Volley","Open Play",5,9,3.82099463490857,17.725969649077,5,1,2,0,0
"Genoa",0,"AC Milan",4.31856457633783,4.78539444560216,78.6580408219297,"Other","Normal","Open Play",4,8,1.47648230602335,1.52970585407784,7,4,1,0,1
"Hellas Verona",0,"AC Milan",10.2489023802552,18.7096231923575,24.1246081727111,"Right Foot","Half Volley","Open Play",5,9,2.3,16.7146642203785,4,1,2,0,0
"Hellas Verona",0,"AC Milan",6.57875368135941,10.4345579685965,10.7298622436931,"Head","Normal","Open Play",4,10,2.1,6.74759216313494,10,4,0,0,0
"AC Milan",1,"Hellas Verona",17.5148508415002,19.7914122790669,19.7918556733306,"Right Foot","Normal","Open Play",4,8,2.76586333718785,13.4525090596513,4,1,1,0,0
"AC Milan",1,"Hellas Verona",1.94164878389476,15.4932243254915,23.1948866039298,"Right Foot","Volley","Open Play",4,8,2.56124969497314,12.7800625976558,7,2,2,0,0
"AC Milan",1,"Hellas Verona",5.47083174663598,11.6674761623926,28.9309446269848,"Head","Normal","Open Play",7,10,0.806225774829851,8.66083136886984,9,5,2,0,0
"AC Milan",1,"Hellas Verona",12.9541499142167,12.6150703525585,34.9387943325541,"Right Foot","Half Volley","Open Play",7,11,4.02243707222375,11.96411300515,10,4,1,0,0
"Hellas Verona",0,"AC Milan",28.1485345977371,24.4200737099625,15.0458968073529,"Right Foot","Normal","Open Play",4,6,4.1194659848092,20,4,1,2,0,0
"AC Milan",1,"Hellas Verona",6.80955211449329,14.2688471853896,27.4859700122754,"Right Foot","Normal","Open Play",6,10,3.00166620396073,7.51797845168501,6,1,1,0,0
"Hellas Verona",0,"AC Milan",5.12640224719052,9.8488578017961,25.3644171955529,"Head","Normal","Open Play",6,10,1.14017542509914,6.89420046125728,9,2,1,0,0
"Hellas Verona",0,"AC Milan",6.08029604542411,6.26258732474047,59.3597500401143,"Right Foot","Half Volley","Open Play",3,7,0.781024967590667,3.66878726556883,5,2,2,0,0
"Hellas Verona",0,"AC Milan",0.781024967590661,22.306277143441,15.416976156183,"Left Foot","Normal","Open Play",5,8,1.48660687473185,17.1058469536004,4,1,2,0,0
"Hellas Verona",0,"AC Milan",13.9316187142772,27.4052914598623,12.5180779307068,"Left Foot","Half Volley","Open Play",7,11,3.63593179253958,24.8278069913555,10,1,3,0,0
"AC Milan",1,"Hellas Verona",3.04795013082563,26.1816729793953,12.9218407548335,"Right Foot","Normal","Open Play",4,9,3.52278299076171,20.9380037252838,9,1,1,0,0
"Hellas Verona",0,"AC Milan",16.1276160668587,15.3733535703827,29.0523962202811,"Head","Diving Header","Open Play",4,9,2,12.5143917151414,3,1,1,0,0
"AC Milan",1,"Hellas Verona",6.71192967781994,10.1242283656583,26.9610986446329,"Head","Normal","Open Play",4,8,0.728010988928054,7.46324326281812,8,2,1,0,0
"AC Milan",1,"Hellas Verona",13.5329228180759,22.2703839212529,16.1731169955605,"Right Foot","Half Volley","Open Play",1,7,2.70185121722126,17.2429695818325,4,1,1,0,0
"AC Milan",1,"Hellas Verona",13.7437258412703,12.8160056179763,32.9252694092444,"Right Foot","Normal","Open Play",4,9,1.9723082923316,8.28733974204026,6,1,1,0,1
"AC Milan",1,"Hellas Verona",10.8337435819757,11.0353975913875,38.9807086103722,"Head","Normal","Open Play",7,10,0.608276253029829,10.0960388271837,10,3,1,0,0
"Hellas Verona",0,"AC Milan",19.5064092031312,22.914187744714,14.0293577199503,"Left Foot","Half Volley","Open Play",2,8,2.47386337537059,18.528356645963,3,1,1,0,0
"Hellas Verona",0,"AC Milan",11.9268604418766,11.9004201606498,37.1563450756484,"Right Foot","Normal","Penalty",0,0,0,0,0,0,0,1,1
"AC Milan",1,"Hellas Verona",11.5017389989514,31.7157689485846,14.3695571123146,"Right Foot","Normal","Open Play",5,10,8.13941029804985,28.0001785708592,1,1,2,0,0
"Hellas Verona",0,"AC Milan",29.7038718015009,25.5884739677848,17.6464588515673,"Right Foot","Normal","Open Play",5,8,4.1146081222882,22.6384628453435,3,1,2,0,0
"AC Milan",1,"Hellas Verona",10.1671038157383,15.0332963783729,17.3478103434968,"Left Foot","Half Volley","Open Play",3,6,2.02484567313165,11.0801624536827,6,1,1,0,0
"AC Milan",1,"Hellas Verona",10.2771591405407,15.2305613816432,20.512131725185,"Head","Normal","Open Play",6,11,0.608276253029831,11.9540788018149,10,1,1,0,0
"AC Milan",1,"Hellas Verona",18.6357183923776,15.9298462013919,25.2234018296338,"Left Foot","Volley","Open Play",5,11,4.60977222864644,12.4535135604375,11,3,3,0,0
"AC Milan",1,"Hellas Verona",5.41202365109392,13.7419067090415,13.0304429890959,"Left Foot","Normal","Open Play",2,7,5.86941223633168,5.86941223633168,6,1,1,0,0
"AC Milan",1,"Hellas Verona",16.7720004769855,14.9656272838796,29.8195920646379,"Head","Diving Header","Open Play",3,10,0.806225774829857,12.52557383915,5,1,1,0,0
"Hellas Verona",0,"AC Milan",6.60302960768766,28.0144605516508,16.243977128462,"Right Foot","Normal","Open Play",4,7,6.44049687524185,25.1161302751837,3,1,2,0,0
"AC Milan",1,"Hellas Verona",4.54532727094541,16.2889533119842,22.1705064122677,"Left Foot","Half Volley","Open Play",5,9,1.99248588451713,12.0929731662648,9,1,1,0,0
"Inter Milan",0,"AC Milan",9.32362590412121,30.1788005063157,10.138412032873,"Right Foot","Normal","Open Play",3,10,1.82482875908946,26.1268061576611,6,1,1,0,0
"Inter Milan",0,"AC Milan",11.0022724925353,6.95269731830748,52.6659354638232,"Head","Normal","Open Play",2,7,1.91049731745428,7.16937933157397,6,4,0,0,0
"Inter Milan",0,"AC Milan",25.9048258052433,28.2492477775958,16.0378623455356,"Right Foot","Normal","Open Play",6,9,2.75862284482674,26.4282046306593,2,1,2,0,0
"AC Milan",1,"Inter Milan",33.4790979567849,34.085187398634,13.1267505462253,"Left Foot","Normal","Open Play",4,7,1.84390889145858,31.3464511547958,1,1,1,0,0
"AC Milan",1,"Inter Milan",0.984885780179615,10.3276328362312,33.4971236434562,"Left Foot","Normal","Open Play",3,8,1.1180339887499,7.11196175467782,8,2,1,0,0
"Inter Milan",0,"AC Milan",1.30384048104054,26.4622372447985,14.8636433273462,"Left Foot","Normal","Open Play",3,7,2.0591260281974,22.7107903869504,3,1,2,0,0
"Inter Milan",0,"AC Milan",2.20227155455453,27.9007168366693,16.3168911975515,"Right Foot","Normal","Open Play",1,9,2.68328157299974,25.0031997952262,1,1,2,0,0
"AC Milan",1,"Inter Milan",31.1438597479503,30.6375586494747,14.8129268952947,"Right Foot","Normal","Open Play",5,10,3.4,25.9023164987227,1,1,2,0,0
"AC Milan",1,"Inter Milan",35.4317654090225,35.5105618091294,12.8150067861694,"Right Foot","Normal","Free Kick",8,11,11.2040171367238,33.9848495656521,1,1,3,0,0
"Inter Milan",0,"AC Milan",18.7448659637779,23.4776489453267,14.0966820314938,"Left Foot","Normal","Open Play",4,8,2.92061637330204,19.5931110342385,7,1,2,0,0
"AC Milan",1,"Inter Milan",1.70293863659264,7.39256383131048,54.6070460188559,"Left Foot","Half Volley","Open Play",4,9,1.48660687473185,5.04876222454573,6,1,1,0,0
"AC Milan",1,"Inter Milan",5.45893762558248,5.90931468107767,66.3483617568357,"Head","Normal","Open Play",4,8,0.905538513813748,4.17612260356422,8,4,2,0,1
"Inter Milan",0,"AC Milan",6.10737259384098,7.40607858451421,51.4764733880943,"Head","Normal","Open Play",2,8,0.921954445729279,4.32666153055678,6,3,0,0,0
"Inter Milan",0,"AC Milan",33.4468234665117,28.4022886401783,13.5391922047285,"Left Foot","Normal","Open Play",5,9,1.7,25.7031126519727,6,1,1,0,0
"AC Milan",1,"Inter Milan",5.32353266168246,14.5890369798695,15.880788772305,"Right Foot","Normal","Open Play",4,8,1.96468827043885,11.9,8,6,3,0,0
"Inter Milan",0,"AC Milan",31.4701445818096,31.4057319609017,14.5142887665409,"Left Foot","Normal","Open Play",5,9,1.86010752377383,27.3065926105767,1,1,2,0,0
"Inter Milan",0,"AC Milan",8.57962703152066,15.0013332740793,22.8297329652343,"Right Foot","Normal","Open Play",3,7,1.91049731745429,9.37443331620637,6,1,1,0,0
"Inter Milan",0,"AC Milan",12.5865007051206,11.9004201606498,37.1563450756484,"Right Foot","Normal","Penalty",0,0,0,0,0,0,0,1,0
"AC Milan",1,"Inter Milan",1.14017542509914,18.9589029218465,16.8472855300252,"Right Foot","Normal","Open Play",4,7,1.39283882771841,14.2172430520126,6,1,2,0,0
"AC Milan",1,"Inter Milan",7.18470597867443,5.92114853723499,68.0104757599822,"Left Foot","Volley","Open Play",3,6,2.00249843945008,4.85077313425397,5,1,1,0,1
"Inter Milan",0,"AC Milan",16.6355042003541,10.2342562016006,37.4623511353596,"Head","Normal","Open Play",6,11,0.999999999999994,7.3790243257493,11,1,1,0,0
"AC Milan",1,"Inter Milan",6.44980619863884,14.8606863906079,26.9175125916007,"Right Foot","Normal","Open Play",2,3,6.13514466007119,7.68505042273634,3,0,1,0,0
"AC Milan",1,"Inter Milan",13.1244047484067,12.5992063242095,25.4726930138729,"Right Foot","Normal","Open Play",2,4,3.22024843762093,3.22024843762093,3,2,0,0,1
"AC Milan",1,"Inter Milan",9.60468635614927,11.1287914887466,39.4668730140275,"Right Foot","Volley","Open Play",3,8,4.40454310910904,9.22659200355146,8,2,3,0,0
"AC Milan",1,"Inter Milan",3.74432904536981,17.8600111982048,15.7764132623841,"Left Foot","Normal","Open Play",1,7,2.13775583264319,12.1511316345433,4,1,1,0,0
"AC Milan",1,"Inter Milan",29.6624341550049,27.4767174167512,16.2364129576957,"Right Foot","Normal","Open Play",5,9,5.09901951359278,21.1217896968983,5,0,2,0,0
